datetime_utc,coal_price,crude_oil_price,natural_gas_price,Fill_Level,Precipitation,Max_Temp,Avg_Temp,Min_Temp,Max_Wind,Max_Gust,Avg_Wind,Snow_Depth
2019-06-14 00:00:00+0000,50.0,63.13,2.37,0.6812719933420964,6.0,17.0,6.0,4.0,14.0,11.0,7.0,0.0
2019-06-15 00:00:00+0000,49.78333333333333,62.940000000000005,2.4,0.6862154000409463,0.25,17.0,6.0,4.0,14.0,11.0,7.0,0.0
2019-06-16 00:00:00+0000,49.56666666666667,62.75,2.43,0.6911588067397961,0.25,17.0,6.0,4.0,14.0,11.0,7.0,0.0
2019-06-17 00:00:00+0000,49.35,62.56,2.46,0.696102213438646,0.0,9.0,6.0,4.0,14.0,11.0,7.0,0.0
2019-06-18 00:00:00+0000,48.65,63.35,2.44,0.6997348975109653,0.0,9.0,6.0,4.0,14.0,11.0,7.0,0.0
2019-06-19 00:00:00+0000,48.7,62.85,2.43,0.7033675815832845,0.0,9.0,6.0,11.0,14.0,11.0,7.0,0.0
2019-06-20 00:00:00+0000,48.95,65.44,2.38,0.7070002656556038,0.0,10.0,6.0,11.0,14.0,11.0,7.0,0.0
2019-06-21 00:00:00+0000,49.0,65.99,2.27,0.7106329497279231,0.0,10.0,6.0,11.0,14.0,11.0,7.0,0.0
2019-06-22 00:00:00+0000,48.983333333333334,65.71333333333332,2.283333333333333,0.7142656338002424,0.0,7.0,4.0,11.0,14.0,11.0,7.0,0.0
2019-06-23 00:00:00+0000,48.96666666666667,65.43666666666667,2.296666666666667,0.7178983178725616,0.0,7.0,4.0,4.0,14.0,8.0,7.0,0.0
2019-06-24 00:00:00+0000,48.95,65.16,2.31,0.721531001944881,0.0,7.0,4.0,4.0,14.0,8.0,7.0,0.0
2019-06-25 00:00:00+0000,48.95,66.24,2.31,0.7233856932994024,0.0,7.0,4.0,6.0,14.0,8.0,7.0,0.0
2019-06-26 00:00:00+0000,48.9,66.85,2.34,0.7252403846539238,0.0,7.0,4.0,6.0,14.0,8.0,7.0,0.0
2019-06-27 00:00:00+0000,48.9,66.78,2.32,0.7270950760084453,0.0,24.0,4.0,6.0,14.0,8.0,7.0,0.0
2019-06-28 00:00:00+0000,49.6,67.52,2.42,0.7289497673629667,0.0,24.0,4.0,6.0,7.0,8.0,7.0,0.0
2019-06-29 00:00:00+0000,49.916666666666664,66.71333333333332,2.39,0.7308044587174881,0.0,24.0,4.0,10.0,7.0,8.0,7.0,0.0
2019-06-30 00:00:00+0000,50.233333333333334,65.90666666666667,2.36,0.7326591500720095,0.0,24.0,4.0,10.0,7.0,8.0,7.0,0.0
2019-07-01 00:00:00+0000,50.55,65.1,2.33,0.734513841426531,0.0,24.0,4.0,10.0,7.0,8.0,7.0,0.0
2019-07-02 00:00:00+0000,51.45,62.72,2.3,0.7360207836631908,1.5,24.0,4.0,10.0,7.0,8.0,7.0,0.0
2019-07-03 00:00:00+0000,52.8,63.53,2.29,0.7375277258998507,0.0,17.0,4.0,10.0,7.0,8.0,7.0,0.0
2019-07-04 00:00:00+0000,55.3,63.62,2.3233333333333333,0.7390346681365105,0.0,17.0,4.0,10.0,7.0,8.0,10.0,0.0
2019-07-05 00:00:00+0000,56.3,64.23,2.356666666666667,0.7405416103731705,0.0,9.0,4.0,10.0,7.0,8.0,10.0,0.0
2019-07-06 00:00:00+0000,56.55,64.45,2.367777777777778,0.7420485526098303,1.3333333333333333,9.0,4.0,10.0,7.0,8.0,10.0,0.0
2019-07-07 00:00:00+0000,56.8,64.67,2.378888888888889,0.7435554948464902,0.0,9.0,15.0,10.0,7.0,8.0,10.0,0.0
2019-07-08 00:00:00+0000,57.05,64.89,2.39,0.74506243708315,0.0,10.0,15.0,10.0,7.0,8.0,10.0,0.0
2019-07-09 00:00:00+0000,56.4,64.3,2.41,0.7443538404389397,0.0,10.0,15.0,10.0,7.0,8.0,10.0,0.0
2019-07-10 00:00:00+0000,58.1,66.41,2.49,0.7436452437947294,0.0,10.0,15.0,10.0,6.0,8.0,10.0,0.0
2019-07-11 00:00:00+0000,58.5,67.64,2.54,0.7429366471505191,0.0,10.0,15.0,10.0,6.0,9.0,10.0,0.0
2019-07-12 00:00:00+0000,57.85,66.65,2.54,0.7422280505063089,0.0,10.0,13.0,10.0,6.0,9.0,10.0,0.0
2019-07-13 00:00:00+0000,57.81666666666667,66.72,2.5366666666666666,0.7415194538620986,0.0,10.0,14.0,10.0,6.0,10.0,10.0,0.0
2019-07-14 00:00:00+0000,57.78333333333333,66.79,2.533333333333333,0.7408108572178883,0.0,10.0,14.0,10.0,8.0,10.0,4.0,0.0
2019-07-15 00:00:00+0000,57.75,66.86,2.53,0.740102260573678,0.0,10.0,14.0,7.0,8.0,10.0,6.0,0.0
2019-07-16 00:00:00+0000,57.3,65.87,2.53,0.7398681245179278,0.0,15.0,14.0,7.0,8.0,10.0,6.0,0.0
2019-07-17 00:00:00+0000,57.8,63.67,2.44,0.7396339884621778,0.0,18.0,14.0,7.0,6.0,10.0,6.0,0.0
2019-07-18 00:00:00+0000,57.65,60.7,2.38,0.7393998524064276,0.0,18.0,14.0,14.0,12.0,10.0,6.0,0.0
2019-07-19 00:00:00+0000,58.0,61.04,2.3,0.7391657163506774,16.0,18.0,14.0,14.0,12.0,10.0,6.0,0.0
2019-07-20 00:00:00+0000,58.03333333333333,61.346666666666664,2.31,0.7389315802949272,0.0,18.0,14.0,14.0,12.0,15.0,6.0,0.0
2019-07-21 00:00:00+0000,58.06666666666667,61.653333333333336,2.32,0.7386974442391772,0.0,18.0,14.0,14.0,12.0,12.0,6.0,0.0
2019-07-22 00:00:00+0000,58.1,61.96,2.33,0.738463308183427,0.0,18.0,14.0,14.0,11.0,12.0,6.0,0.0
2019-07-23 00:00:00+0000,58.1,62.28,2.34,0.739014194859107,0.0,18.0,18.0,14.0,11.0,12.0,6.0,0.0
2019-07-24 00:00:00+0000,58.1,63.83,2.33,0.739565081534787,0.0,18.0,16.0,14.0,11.0,12.0,5.0,0.0
2019-07-25 00:00:00+0000,58.1,63.47,2.26,0.740115968210467,0.0,18.0,18.0,14.0,11.0,12.0,5.0,0.0
2019-07-26 00:00:00+0000,59.7,62.46,2.23,0.740666854886147,0.0,18.0,23.0,14.0,11.0,12.0,5.0,0.0
2019-07-27 00:00:00+0000,59.13333333333333,62.403333333333336,2.23,0.7412177415618271,0.0,18.0,23.0,14.0,11.0,12.0,5.0,0.0
2019-07-28 00:00:00+0000,58.56666666666667,62.346666666666664,2.23,0.741768628237507,0.0,18.0,23.0,14.0,11.0,12.0,5.0,0.0
2019-07-29 00:00:00+0000,58.0,62.29,2.23,0.742319514913187,10.0,18.0,23.0,14.0,11.0,12.0,5.0,0.0
2019-07-30 00:00:00+0000,57.9,62.55,2.22,0.7416449468760935,0.0,18.0,23.0,14.0,10.0,12.0,5.0,0.0
2019-07-31 00:00:00+0000,57.9,64.07,2.28,0.7409703788389999,0.0,18.0,23.0,14.0,10.0,12.0,8.0,0.0
2019-08-01 00:00:00+0000,58.55,62.9,2.36,0.7402958108019063,3.0,18.0,23.0,13.0,10.0,12.0,8.0,0.0
2019-08-02 00:00:00+0000,58.15,61.12,2.12,0.7396212427648127,0.0,20.0,23.0,14.0,10.0,12.0,8.0,0.0
2019-08-03 00:00:00+0000,57.78333333333333,60.519999999999996,2.086666666666667,0.7389466747277191,0.0,20.0,23.0,14.0,10.0,12.0,8.0,0.0
2019-08-04 00:00:00+0000,57.416666666666664,59.92,2.0533333333333332,0.7382721066906255,0.0,20.0,17.0,14.0,10.0,12.0,8.0,0.0
2019-08-05 00:00:00+0000,57.05,59.32,2.02,0.737597538653532,0.0,20.0,17.0,14.0,10.0,8.0,8.0,0.0
2019-08-06 00:00:00+0000,56.1,58.63,2.15,0.7379030586306891,13.0,20.0,17.0,14.0,10.0,9.0,8.0,0.0
2019-08-07 00:00:00+0000,56.15,55.03,2.18,0.7382085786078463,7.5,20.0,17.0,14.0,10.0,9.0,8.0,0.0
2019-08-08 00:00:00+0000,56.5,56.29,2.13,0.7385140985850034,0.0,20.0,17.0,14.0,10.0,9.0,8.0,0.0
2019-08-09 00:00:00+0000,56.25,57.37,2.09,0.7388196185621606,0.5,20.0,17.0,14.0,10.0,9.0,8.0,0.0
2019-08-10 00:00:00+0000,56.266666666666666,57.29,2.13,0.7391251385393177,0.5,13.0,17.0,14.0,10.0,9.0,8.0,0.0
2019-08-11 00:00:00+0000,56.28333333333333,57.21,2.17,0.7394306585164749,0.5,13.0,17.0,14.0,10.0,10.0,8.0,0.0
2019-08-12 00:00:00+0000,56.3,57.13,2.21,0.739736178493632,0.5,20.0,17.0,7.0,10.0,10.0,8.0,0.0
2019-08-13 00:00:00+0000,56.4,59.9,2.24,0.7424861629021972,0.5,20.0,17.0,7.0,10.0,10.0,8.0,0.0
2019-08-14 00:00:00+0000,56.1,57.86,2.22,0.7452361473107624,0.0,20.0,5.0,7.0,10.0,10.0,8.0,0.0
2019-08-15 00:00:00+0000,56.0,57.37,2.19,0.7479861317193275,2.5,9.0,5.0,7.0,10.0,10.0,8.0,0.0
2019-08-16 00:00:00+0000,55.9,59.0,2.2,0.7507361161278926,2.5,9.0,5.0,7.0,10.0,10.0,8.0,0.0
2019-08-17 00:00:00+0000,55.86666666666667,59.263333333333335,2.22,0.7534861005364577,2.5,9.0,9.0,7.0,10.0,10.0,8.0,0.0
2019-08-18 00:00:00+0000,55.83333333333333,59.526666666666664,2.2399999999999998,0.7562360849450229,2.5,9.0,7.0,11.0,10.0,10.0,8.0,0.0
2019-08-19 00:00:00+0000,55.8,59.79,2.26,0.758986069353588,2.5,9.0,7.0,11.0,10.0,10.0,8.0,0.0
2019-08-20 00:00:00+0000,55.65,59.03,2.35,0.7628499956472242,5.0,9.0,7.0,11.0,10.0,10.0,8.0,0.0
2019-08-21 00:00:00+0000,55.35,60.6,2.31,0.7667139219408603,3.0,9.0,14.0,11.0,10.0,9.0,8.0,0.0
2019-08-22 00:00:00+0000,55.1,59.81,2.28,0.7705778482344965,2.0,9.0,14.0,11.0,10.0,9.0,8.0,0.0
2019-08-23 00:00:00+0000,54.9,58.64,2.15,0.7744417745281326,16.0,10.0,14.0,11.0,10.0,9.0,8.0,0.0
2019-08-24 00:00:00+0000,54.9,58.64,2.1766666666666667,0.7783057008217688,0.0,10.0,16.0,11.0,10.0,9.0,8.0,0.0
2019-08-25 00:00:00+0000,54.9,58.64,2.203333333333333,0.7821696271154048,0.0,17.0,16.0,14.0,10.0,9.0,8.0,0.0
2019-08-26 00:00:00+0000,54.9,58.64,2.23,0.786033553409041,0.0,17.0,19.0,10.0,10.0,9.0,8.0,0.0
2019-08-27 00:00:00+0000,54.95,58.44,2.24,0.7872641224330846,0.0,17.0,19.0,10.0,10.0,9.0,8.0,0.0
2019-08-28 00:00:00+0000,54.8,60.42,2.24,0.7884946914571281,0.0,17.0,19.0,10.0,10.0,9.0,8.0,0.0
2019-08-29 00:00:00+0000,54.7,60.59,2.36,0.7897252604811718,0.0,17.0,19.0,10.0,9.0,9.0,8.0,0.0
2019-08-30 00:00:00+0000,54.75,61.04,2.33,0.7909558295052153,1.0,17.0,19.0,10.0,12.0,9.0,8.0,0.0
2019-08-31 00:00:00+0000,54.93333333333333,60.21,2.3400000000000003,0.7921863985292589,0.0,17.0,18.0,10.0,12.0,9.0,10.0,0.0
2019-09-01 00:00:00+0000,55.11666666666667,59.379999999999995,2.35,0.7934169675533024,1.0,17.0,18.0,10.0,12.0,9.0,10.0,0.0
2019-09-02 00:00:00+0000,55.3,58.55,2.3600000000000003,0.794647536577346,3.6666666666666665,17.0,18.0,10.0,10.0,9.0,10.0,0.0
2019-09-03 00:00:00+0000,56.95,57.93,2.39,0.7964500026373175,15.0,17.0,18.0,4.0,10.0,9.0,10.0,0.0
2019-09-04 00:00:00+0000,56.75,60.68,2.48,0.7982524686972888,15.0,17.0,18.0,4.0,10.0,9.0,10.0,0.0
2019-09-05 00:00:00+0000,57.4,62.7,2.49,0.8000549347572603,15.0,17.0,18.0,4.0,10.0,9.0,7.0,0.0
2019-09-06 00:00:00+0000,57.65,61.28,2.49,0.8018574008172317,15.0,17.0,18.0,4.0,9.0,9.0,7.0,0.0
2019-09-07 00:00:00+0000,57.9,62.18333333333334,2.5433333333333334,0.8036598668772031,15.0,17.0,18.0,4.0,9.0,9.0,7.0,0.0
2019-09-08 00:00:00+0000,58.15,63.086666666666666,2.5966666666666667,0.8054623329371745,0.0,17.0,18.0,4.0,6.0,9.0,3.0,0.0
2019-09-09 00:00:00+0000,58.4,63.99,2.65,0.807264798997146,0.0,17.0,18.0,4.0,6.0,9.0,5.0,0.0
2019-09-10 00:00:00+0000,60.65,64.67,2.67,0.8114481132279655,0.0,17.0,18.0,4.0,6.0,9.0,5.0,0.0
2019-09-11 00:00:00+0000,60.45,63.02,2.63,0.8156314274587851,4.0,17.0,18.0,4.0,6.0,9.0,7.0,0.0
2019-09-12 00:00:00+0000,60.75,60.76,2.62,0.8198147416896047,4.0,17.0,5.0,4.0,6.0,9.0,7.0,0.0
2019-09-13 00:00:00+0000,60.95,61.25,2.61,0.8239980559204243,1.5,5.0,5.0,4.0,6.0,9.0,7.0,0.0
2019-09-14 00:00:00+0000,61.21666666666667,63.64,2.6566666666666667,0.8281813701512438,0.0,5.0,5.0,4.0,6.0,9.0,7.0,0.0
2019-09-15 00:00:00+0000,61.483333333333334,66.03,2.703333333333333,0.8323646843820635,0.0,7.0,12.0,4.0,6.0,9.0,7.0,0.0
2019-09-16 00:00:00+0000,61.75,68.42,2.75,0.836547998612883,5.0,7.0,1.0,4.0,6.0,9.0,7.0,0.0
2019-09-17 00:00:00+0000,61.55,65.59,2.7,0.8379291913183681,0.0,7.0,1.0,4.0,6.0,9.0,7.0,0.0
2019-09-18 00:00:00+0000,61.05,64.29,2.72,0.8393103840238533,0.0,7.0,1.0,0.0,6.0,9.0,7.0,0.0
2019-09-19 00:00:00+0000,60.9,64.25,2.65,0.8406915767293384,0.0,7.0,1.0,0.0,6.0,8.0,7.0,0.0
2019-09-20 00:00:00+0000,61.25,65.23,2.34,0.8420727694348236,1.0,7.0,1.0,0.0,6.0,8.0,7.0,0.0
2019-09-21 00:00:00+0000,61.13333333333333,65.04,2.4099999999999997,0.8434539621403087,0.0,16.0,1.0,5.0,6.0,8.0,7.0,0.0
2019-09-22 00:00:00+0000,61.016666666666666,64.85,2.48,0.8448351548457939,0.0,16.0,1.0,5.0,6.0,8.0,7.0,0.0
2019-09-23 00:00:00+0000,60.9,64.66,2.55,0.846216347551279,0.0,16.0,1.0,5.0,6.0,8.0,8.0,0.0
2019-09-24 00:00:00+0000,61.0,64.13,2.55,0.8460609462373659,0.0,16.0,1.0,5.0,6.0,8.0,8.0,0.0
2019-09-25 00:00:00+0000,60.25,62.41,2.54,0.8459055449234529,0.0,16.0,1.0,5.0,6.0,8.0,8.0,0.0
2019-09-26 00:00:00+0000,60.9,62.08,2.57,0.8457501436095399,0.0,16.0,1.0,5.0,6.0,21.0,8.0,0.0
2019-09-27 00:00:00+0000,59.65,62.48,2.41,0.845594742295627,15.0,16.0,1.0,5.0,6.0,20.0,8.0,0.0
2019-09-28 00:00:00+0000,60.06666666666666,61.983333333333334,2.396666666666667,0.845439340981714,15.0,16.0,13.0,5.0,6.0,20.0,8.0,0.0
2019-09-29 00:00:00+0000,60.483333333333334,61.486666666666665,2.3833333333333333,0.845283939667801,15.0,8.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-09-30 00:00:00+0000,60.9,60.99,2.37,0.845128538353888,0.3333333333333333,8.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-10-01 00:00:00+0000,60.0,60.06,2.36,0.8436646108417951,0.0,8.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-10-02 00:00:00+0000,59.4,57.92,2.36,0.8422006833297023,0.0,6.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-10-03 00:00:00+0000,59.2,58.01,2.31,0.8407367558176094,0.0,6.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-10-04 00:00:00+0000,59.65,59.13,2.25,0.8392728283055166,0.0,1.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-10-05 00:00:00+0000,59.85,59.24,2.2866666666666666,0.8378089007934237,0.0,1.0,13.0,5.0,6.0,20.0,2.0,0.0
2019-10-06 00:00:00+0000,60.05,59.35,2.3233333333333333,0.836344973281331,0.0,1.0,13.0,-5.0,6.0,9.0,2.0,0.0
2019-10-07 00:00:00+0000,60.25,59.46,2.36,0.834881045769238,0.0,3.0,5.0,-5.0,6.0,9.0,2.0,0.0
2019-10-08 00:00:00+0000,61.3,58.14,2.29,0.836065962751461,11.5,3.0,5.0,-5.0,6.0,9.0,2.0,1.5
2019-10-09 00:00:00+0000,60.75,59.7,2.26,0.8372508797336837,11.5,14.0,5.0,-5.0,6.0,9.0,4.0,0.0
2019-10-10 00:00:00+0000,60.7,59.08,2.26,0.8384357967159066,15.0,14.0,10.0,1.0,6.0,9.0,4.0,0.0
2019-10-11 00:00:00+0000,60.75,60.59,2.13,0.8396207136981294,1.0,14.0,10.0,0.0,6.0,9.0,4.0,0.0
2019-10-12 00:00:00+0000,60.806666666666665,59.99666666666667,2.13,0.8408056306803523,15.0,3.0,10.0,0.0,6.0,9.0,4.0,0.0
2019-10-13 00:00:00+0000,60.86333333333334,59.403333333333336,2.13,0.8419905476625751,3.0,3.0,10.0,0.0,6.0,9.0,4.0,0.0
2019-10-14 00:00:00+0000,60.92,58.81,2.13,0.843175464644798,3.0,3.0,10.0,0.0,6.0,9.0,4.0,0.0
2019-10-15 00:00:00+0000,60.43,59.19,2.29,0.8443468182811454,3.0,3.0,10.0,0.0,15.0,17.0,4.0,0.0
2019-10-16 00:00:00+0000,60.25,59.3,2.44,0.8455181719174928,30.0,3.0,10.0,0.0,15.0,17.0,4.0,0.0
2019-10-17 00:00:00+0000,60.1,59.35,2.29,0.8466895255538402,3.0,3.0,10.0,0.0,15.0,17.0,4.0,0.0
2019-10-18 00:00:00+0000,60.0,59.96,2.08,0.8478608791901877,3.0,3.0,1.0,0.0,15.0,10.0,5.0,0.0
2019-10-19 00:00:00+0000,60.03333333333333,59.623333333333335,2.0966666666666667,0.8490322328265352,3.0,3.0,1.0,0.0,15.0,10.0,5.0,0.0
2019-10-20 00:00:00+0000,60.06666666666667,59.28666666666667,2.1133333333333333,0.8502035864628825,3.0,3.0,8.0,0.0,15.0,10.0,5.0,0.0
2019-10-21 00:00:00+0000,60.1,58.95,2.13,0.85137494009923,0.0,3.0,7.0,0.0,15.0,10.0,5.0,0.0
2019-10-22 00:00:00+0000,60.15,60.5,2.21,0.8527002521403548,0.0,3.0,7.0,0.0,15.0,14.0,5.0,0.0
2019-10-23 00:00:00+0000,60.15,60.52,2.34,0.8540255641814797,0.0,3.0,7.0,0.0,9.0,14.0,5.0,0.0
2019-10-24 00:00:00+0000,59.9,61.71,2.33,0.8553508762226045,0.0,3.0,7.0,2.0,9.0,11.0,5.0,0.0
2019-10-25 00:00:00+0000,57.3,62.06,2.26,0.8566761882637295,0.0,3.0,7.0,-2.0,13.0,11.0,5.0,0.0
2019-10-26 00:00:00+0000,57.0,61.50333333333334,2.3366666666666664,0.8580015003048543,0.0,3.0,7.0,-2.0,13.0,11.0,5.0,1.5
2019-10-27 00:00:00+0000,56.699999999999996,60.946666666666665,2.4133333333333336,0.8593268123459792,2.0,3.0,5.0,-2.0,13.0,11.0,5.0,0.0
2019-10-28 00:00:00+0000,56.4,60.39,2.49,0.860652124387104,0.0,3.0,5.0,-2.0,13.0,11.0,5.0,0.0
2019-10-29 00:00:00+0000,56.7,61.05,2.61,0.8587939860829809,0.0,3.0,5.0,-2.0,13.0,4.0,1.0,0.0
2019-10-30 00:00:00+0000,56.2,60.22,2.71,0.8569358477788578,0.0,3.0,5.0,-2.0,13.0,4.0,1.0,0.0
2019-10-31 00:00:00+0000,56.4,59.3,2.73,0.8550777094747346,0.0,3.0,5.0,-2.0,13.0,4.0,1.0,0.0
2019-11-01 00:00:00+0000,56.95,60.17,2.54,0.8532195711706114,0.0,3.0,5.0,-2.0,13.0,4.0,1.0,0.0
2019-11-02 00:00:00+0000,56.88333333333333,60.95333333333333,2.6166666666666667,0.8513614328664882,0.0,7.0,5.0,-2.0,13.0,4.0,1.0,0.0
2019-11-03 00:00:00+0000,56.81666666666667,61.73666666666667,2.6933333333333334,0.8495032945623652,0.0,7.0,5.0,-2.0,13.0,4.0,1.0,1.5
2019-11-04 00:00:00+0000,56.75,62.52,2.77,0.847645156258242,0.0,7.0,5.0,-5.0,13.0,4.0,1.0,2.0
2019-11-05 00:00:00+0000,56.9,62.72,2.77,0.8436772282805705,0.0,7.0,2.0,-5.0,13.0,4.0,1.0,1.5
2019-11-06 00:00:00+0000,56.1,62.11,2.82,0.8397093003028988,0.0,7.0,2.0,-5.0,13.0,4.0,1.0,1.5
2019-11-07 00:00:00+0000,56.2,62.6,2.84,0.8357413723252273,0.0,7.0,2.0,-5.0,13.0,4.0,1.0,1.5
2019-11-08 00:00:00+0000,55.8,62.0,2.87,0.8317734443475557,0.0,7.0,2.0,-5.0,13.0,4.0,1.0,1.5
2019-11-09 00:00:00+0000,55.6,62.193333333333335,2.845,0.8278055163698842,0.0,7.0,2.0,-5.0,13.0,4.0,1.0,1.5
2019-11-10 00:00:00+0000,55.4,62.38666666666666,2.82,0.8238375883922125,0.0,-3.0,2.0,-5.0,13.0,4.0,1.0,5.0
2019-11-11 00:00:00+0000,55.2,62.58,2.795,0.819869660414541,0.0,-3.0,2.0,-5.0,13.0,4.0,1.0,8.0
2019-11-12 00:00:00+0000,55.3,62.19,2.72,0.8165576789299511,0.0,-3.0,2.0,-5.0,13.0,4.0,1.0,9.0
2019-11-13 00:00:00+0000,55.3,62.27,2.66,0.8132456974453613,0.0,-2.0,2.0,-4.0,13.0,12.0,1.0,10.0
2019-11-14 00:00:00+0000,55.75,62.46,2.68,0.8099337159607715,13.5,-2.0,4.0,-4.0,13.0,12.0,1.0,9.0
2019-11-15 00:00:00+0000,55.85,63.32,2.7,0.8066217344761816,13.5,-2.0,4.0,-4.0,13.0,12.0,1.0,8.0
2019-11-16 00:00:00+0000,55.5,63.153333333333336,2.68,0.8033097529915917,0.0,-2.0,4.0,-3.0,13.0,13.0,1.0,7.5
2019-11-17 00:00:00+0000,55.15,62.986666666666665,2.66,0.7999977715070019,0.0,-2.0,4.0,-3.0,13.0,13.0,1.0,7.0
2019-11-18 00:00:00+0000,54.8,62.82,2.64,0.796685790022412,0.0,-2.0,4.0,-3.0,13.0,13.0,1.0,8.0
2019-11-19 00:00:00+0000,55.35,62.37,2.53,0.7939663151259045,0.0,-2.0,5.0,-3.0,13.0,13.0,1.0,12.0
2019-11-20 00:00:00+0000,55.5,63.8,2.56,0.7912468402293972,0.0,5.0,4.0,-3.0,13.0,15.0,1.0,10.0
2019-11-21 00:00:00+0000,56.05,64.99,2.53,0.7885273653328897,0.0,5.0,4.0,-3.0,13.0,15.0,1.0,9.0
2019-11-22 00:00:00+0000,55.95,64.83,2.62,0.7858078904363823,0.0,5.0,4.0,-3.0,13.0,15.0,1.0,7.0
2019-11-23 00:00:00+0000,55.93333333333334,64.77666666666667,2.5833333333333335,0.7830884155398748,0.0,4.5,8.0,-3.0,13.0,15.0,1.0,5.0
2019-11-24 00:00:00+0000,55.916666666666664,64.72333333333333,2.5466666666666664,0.7803689406433675,0.0,4.5,8.0,-2.0,7.0,15.0,1.0,2.5
2019-11-25 00:00:00+0000,55.9,64.67,2.51,0.77764946574686,0.0,-2.0,8.0,-2.0,7.0,15.0,1.0,2.0
2019-11-26 00:00:00+0000,56.15,64.82,2.51,0.7741160698553996,8.0,-2.0,8.0,4.0,7.0,15.0,1.0,2.5
2019-11-27 00:00:00+0000,55.85,65.03,2.46,0.7705826739639391,12.0,-2.0,8.0,4.0,7.0,15.0,1.0,3.5
2019-11-28 00:00:00+0000,56.1,64.68,2.46,0.7670492780724787,12.0,-2.0,8.0,4.0,7.0,15.0,1.0,5.0
2019-11-29 00:00:00+0000,58.65,64.5,2.46,0.7635158821810183,0.0,-2.0,8.0,4.0,7.0,15.0,1.0,5.0
2019-11-30 00:00:00+0000,58.199999999999996,64.06666666666666,2.4033333333333333,0.7599824862895579,0.0,-2.0,8.0,4.0,7.0,15.0,1.0,5.0
2019-12-01 00:00:00+0000,57.75,63.63333333333333,2.3466666666666667,0.7564490903980974,0.25,-3.0,8.0,4.0,7.0,15.0,1.0,5.0
2019-12-02 00:00:00+0000,57.3,63.2,2.29,0.752915694506637,0.0,-3.0,8.0,4.0,7.0,15.0,1.0,5.0
2019-12-03 00:00:00+0000,56.4,62.95,2.42,0.7510126015667753,0.0,-3.0,0.0,4.0,7.0,15.0,1.0,5.0
2019-12-04 00:00:00+0000,56.0,65.25,2.43,0.7491095086269135,0.0,-3.0,0.0,7.0,7.0,15.0,1.0,2.5
2019-12-05 00:00:00+0000,55.2,65.67,2.42,0.7472064156870518,0.0,-3.0,3.5,7.0,7.0,15.0,1.0,1.5
2019-12-06 00:00:00+0000,54.35,66.5,2.31,0.7453033227471901,0.0,-3.0,3.5,7.0,7.0,15.0,1.0,0.0
2019-12-07 00:00:00+0000,54.300000000000004,66.48,2.263333333333333,0.7434002298073284,0.0,9.0,3.5,-6.0,7.0,17.0,1.0,0.5
2019-12-08 00:00:00+0000,54.25,66.46,2.216666666666667,0.7414971368674667,17.0,0.0,3.5,-6.0,19.0,17.0,1.0,8.5
2019-12-09 00:00:00+0000,54.2,66.44,2.17,0.739594043927605,17.0,0.0,3.5,-6.0,19.0,17.0,1.0,2.5
2019-12-10 00:00:00+0000,53.6,66.57,2.18,0.7380782839128937,0.0,0.0,3.5,-6.0,19.0,17.0,1.0,2.5
2019-12-11 00:00:00+0000,53.5,65.37,2.28,0.7365625238981824,0.0,0.0,3.5,-6.0,19.0,17.0,1.0,5.0
2019-12-12 00:00:00+0000,54.0,66.67,2.28,0.7350467638834711,6.0,0.0,3.5,-6.0,19.0,17.0,5.0,6.0
2019-12-13 00:00:00+0000,53.6,67.44,2.28,0.7335310038687598,6.0,0.0,5.0,1.0,19.0,17.0,5.0,7.0
2019-12-14 00:00:00+0000,53.56666666666667,67.64,2.3,0.7320152438540485,0.0,0.0,5.0,1.0,19.0,17.0,5.0,9.5
2019-12-15 00:00:00+0000,53.53333333333333,67.84,2.32,0.7304994838393373,0.0,0.0,5.0,1.0,19.0,17.0,5.0,15.0
2019-12-16 00:00:00+0000,53.5,68.04,2.34,0.728983723824626,0.0,-3.0,5.0,1.0,19.0,16.0,5.0,16.5
2019-12-17 00:00:00+0000,53.5,68.99,2.3,0.7272281523115642,0.0,-3.0,-4.0,-5.0,19.0,16.0,5.0,17.5
2019-12-18 00:00:00+0000,53.5,69.12,2.26,0.7254725807985025,1.0,-3.0,-4.0,-5.0,19.0,16.0,2.0,21.5
2019-12-19 00:00:00+0000,53.35,69.7,2.21,0.7237170092854408,0.0,-3.0,-4.0,-5.0,19.0,16.0,2.0,20.0
2019-12-20 00:00:00+0000,53.45,68.66,2.27,0.7219614377723792,0.0,3.0,-4.0,-5.0,19.0,16.0,2.0,20.0
2019-12-21 00:00:00+0000,53.43333333333334,68.27,2.236666666666667,0.7202058662593175,0.0,3.0,-4.0,-2.0,19.0,16.0,2.0,15.0
2019-12-22 00:00:00+0000,53.416666666666664,67.88,2.203333333333333,0.7184502947462558,3.0,3.0,-4.0,-2.0,19.0,16.0,2.0,12.5
2019-12-23 00:00:00+0000,53.4,67.49,2.17,0.716694723233194,3.0,3.0,-4.0,-2.0,19.0,16.0,2.0,10.0
