datetime_utc,spot_price,is_weekend,spot_price_lag_1,spot_price_lag_2,spot_price_lag_3,spot_price_lag_7,spot_price_lag_14,spot_price_lag_30,spot_price_rolling_mean_7,spot_price_rolling_mean_14,spot_price_rolling_mean_30,spot_price_rolling_std_7,spot_price_rolling_std_14,spot_price_rolling_std_30,trend,seasonal,residual,day_of_week_0,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4,year_2016,year_2017,year_2018
2016-10-08 00:00:00+00:00,0.298770894788594,1,0.2746804326450344,0.25822271386430684,0.24022861356932157,0.18013765978367746,0.19100593685845868,0.18330744049270387,0.2576023580387574,0.18168460362731031,0.13295382597684502,0.14213107102810346,0.30448418670582494,0.19340267966506058,0.1760777000966276,0.44094847525318803,0.5960523137718607,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-09 00:00:00+00:00,0.3133357915437561,1,0.298770894788594,0.2746804326450344,0.25822271386430684,0.18729105211406105,0.1450091549686512,0.1688953004494258,0.282097584395669,0.20143233064935462,0.14236401614507965,0.13348497314915164,0.3301541085061824,0.22846873996469047,0.17718741858949905,0.5144588794716303,0.5328914751689104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-10 00:00:00+00:00,0.3247787610619468,0,0.3133357915437561,0.298770894788594,0.2746804326450344,0.22622910521140605,0.20170060478277763,0.17601120790101543,0.30124948346243774,0.21703591068811745,0.15206957760492057,0.14548276652160738,0.36407820914466116,0.26292272233940306,0.1784952736122296,0.4917903553926101,0.581686139267953,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-11 00:00:00+00:00,0.3327187807276303,0,0.3247787610619468,0.3133357915437561,0.298770894788594,0.22667158308751234,0.17746768018642856,0.17723187038783783,0.32185843646169987,0.23578174159221388,0.1621694385401593,0.1355462992570632,0.3857971075651025,0.2948032584119811,0.17943729865017888,0.4830296792389536,0.6069612936816505,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-12 00:00:00+00:00,0.33790560471976405,0,0.3327187807276303,0.3247787610619468,0.3133357915437561,0.24022861356932157,0.11468678910281316,0.18770459967818898,0.3408407440051786,0.2610247966006438,0.17203399172395084,0.11384490845135051,0.3669678171214963,0.32429554180169495,0.18051580443981363,0.46354461509209743,0.640020359719589,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-13 00:00:00+00:00,0.34298180924287125,0,0.33790560471976405,0.3327187807276303,0.3247787610619468,0.25822271386430684,0.08974643511069191,0.18638683903900566,0.3573126192813618,0.2891711180793006,0.18225751288892922,0.08785717319343848,0.3046664495564749,0.35086232677534385,0.18120402316761108,0.4858076348725035,0.6219016165241154,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-14 00:00:00+00:00,0.3301376597836775,0,0.34298180924287125,0.33790560471976405,0.3327187807276303,0.2746804326450344,0.15091827109804146,0.18814847694612447,0.3680900411558019,0.310154473210112,0.1916528638295949,0.04733766870683159,0.25580053354329524,0.36899325406091,0.1823560712169261,0.4276734633805362,0.6677749642707819,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-15 00:00:00+00:00,0.34590707964601775,1,0.3301376597836775,0.34298180924287125,0.33790560471976405,0.298770894788594,0.20329578871442044,0.17262664373300773,0.3772503720264755,0.3278642673683878,0.2027455397521709,0.029214632999647633,0.23167791328266804,0.3870656030068249,0.18353086605818847,0.4271571470166654,0.6977691607239849,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-16 00:00:00+00:00,0.37273844641101284,1,0.34590707964601775,0.3301376597836775,0.34298180924287125,0.3133357915437561,0.2113688065249959,0.1717388891971371,0.3887945386752274,0.3476763363429609,0.21542601302460218,0.049715592823186855,0.20897367798660935,0.4102498251200633,0.18526064841726964,0.47155346307739515,0.6934162520917371,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-17 00:00:00+00:00,0.3751597836774827,0,0.37273844641101284,0.34590707964601775,0.3301376597836775,0.3247787610619468,0.25531265605060194,0.18407035454696774,0.3985854633789796,0.36358718203257534,0.22761749841714907,0.061438008732283556,0.2007652176200743,0.43129536577290306,0.18734745279282183,0.4664241769464131,0.7027824465205268,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-18 00:00:00+00:00,0.41227876106194694,0,0.3751597836774827,0.37273844641101284,0.34590707964601775,0.3327187807276303,0.25581201797702935,0.16268101869832996,0.41404695535443437,0.3834163213210846,0.24303262934153413,0.10802243881302417,0.2014123958309101,0.45739114379344137,0.18992861507908376,0.5161379202971046,0.7109903003902531,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-19 00:00:00+00:00,0.43307522123893805,0,0.41227876106194694,0.3751597836774827,0.37273844641101284,0.33790560471976405,0.2711119125561783,0.19727570326804644,0.4325419858450792,0.40401887714101115,0.2578810430987699,0.1485443914665744,0.20812625623472444,0.4907323920884782,0.1929616346911014,0.5566937947579799,0.698792861592226,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-20 00:00:00+00:00,0.46093903638151423,0,0.43307522123893805,0.41227876106194694,0.3751597836774827,0.34298180924287125,0.29141929756422347,0.1973034455972923,0.45546550484530135,0.42567585312176637,0.2743299735437772,0.1904547307051989,0.22929921210876628,0.5283264074125401,0.1946359182984012,0.572971121845629,0.7309881537825407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-21 00:00:00+00:00,0.4449975417895772,0,0.46093903638151423,0.43307522123893805,0.41227876106194694,0.3301376597836775,0.3099927869943959,0.20751262275980686,0.47778709336849357,0.4438714946766882,0.2893423254341536,0.17021149565767377,0.2290311698755945,0.5545136037269983,0.19616166364399756,0.5553982694139932,0.7208349194724005,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-22 00:00:00+00:00,0.45526057030481815,1,0.4449975417895772,0.46093903638151423,0.43307522123893805,0.34590707964601775,0.33718026965544035,0.19749764190201413,0.4990385832658548,0.46058989752559243,0.30545490005426923,0.1421515044260224,0.2354421963780661,0.5771985639334613,0.1975626436909046,0.5624739866992886,0.7307744871491795,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-23 00:00:00+00:00,0.4621927236971486,1,0.45526057030481815,0.4449975417895772,0.46093903638151423,0.37273844641101284,0.35361759973367357,0.19611052543971585,0.5164229087095995,0.4764928646087745,0.3220366769175109,0.12069789393607952,0.2412331350594268,0.5963526909217959,0.19900193412424905,0.594279811181291,0.7039312276292468,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-24 00:00:00+00:00,0.4989798426745329,0,0.4621927236971486,0.45526057030481815,0.4449975417895772,0.3751597836774827,0.3665316539976696,0.19100593685845868,0.5404857961127709,0.49510344610245327,0.3409934368216354,0.09993243633321955,0.2634724779283637,0.6209384529787418,0.20061781149508162,0.6153947306416275,0.7473467308880125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-25 00:00:00+00:00,0.5123156342182891,0,0.4989798426745329,0.4621927236971486,0.45526057030481815,0.41227876106194694,0.37549242634411584,0.1450091549686512,0.5599267173530345,0.5142904789667468,0.3630600748462376,0.10694160557678506,0.2824985148357736,0.632010037372783,0.202423616027251,0.6000971947343425,0.7903454614890507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-26 00:00:00+00:00,0.5049164208456245,0,0.5123156342182891,0.4989798426745329,0.4621927236971486,0.43307522123893805,0.3813460578150142,0.20170060478277763,0.5738881603619226,0.5321328963332965,0.3818133253437048,0.10128771313395055,0.28493791772925003,0.6465136435466848,0.2044733072159408,0.601800302267557,0.7725135663947734,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-27 00:00:00+00:00,0.48799164208456247,0,0.5049164208456245,0.5123156342182891,0.4989798426745329,0.46093903638151423,0.38707484880430565,0.17746768018642856,0.5791454975839176,0.5476248627809381,0.4008280288983359,0.09788814110075864,0.27067082401443826,0.6444592172034608,0.20653206291570747,0.5604010935440843,0.7893268955958257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-28 00:00:00+00:00,0.4424041297935104,0,0.48799164208456247,0.5049164208456245,0.5123156342182891,0.4449975417895772,0.3725794817732897,0.11468678910281316,0.5786415002400558,0.5596187279727294,0.4204200490683794,0.10054939471009745,0.22712076920036342,0.6061502316589997,0.20822498863069372,0.46673696523979824,0.8156116054748904,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-29 00:00:00+00:00,0.4384464110127826,1,0.4424041297935104,0.48799164208456247,0.5049164208456245,0.45526057030481815,0.39037618598457524,0.08974643511069191,0.5753738776504647,0.5695050659439356,0.44105505494754005,0.11469901020816042,0.18390547090148657,0.5464954138301952,0.2099475877923176,0.43797951607199287,0.842028979406318,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-30 00:00:00+00:00,0.5184969646445214,1,0.4384464110127826,0.4424041297935104,0.48799164208456247,0.4621927236971486,0.4206569383565445,0.15091827109804146,0.586315906116708,0.5850770173742681,0.46317604202715046,0.12551272751377401,0.17026552081481466,0.5195872468774992,0.211184637011542,0.6077316873393168,0.7862105555040684,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-10-31 00:00:00+00:00,0.5600663716814158,0,0.5184969646445214,0.4384464110127826,0.4424041297935104,0.4989798426745329,0.42338955778727183,0.20329578871442044,0.5981873127470201,0.6048313099016724,0.4850186783784529,0.17210487421117823,0.17114033561990705,0.5163357758759406,0.2126186255610496,0.6679594714263001,0.7909116651492816,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2016-11-01 00:00:00+00:00,0.4968903638151425,0,0.5600663716814158,0.5184969646445214,0.4384464110127826,0.5123156342182891,0.46528047494867664,0.2113688065249959,0.5951896034268911,0.6138706976814288,0.5028179785322155,0.16922589642027125,0.15168467099040278,0.4882525481864548,0.21389620853735325,0.5804152833298599,0.7762589332031412,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-02 00:00:00+00:00,0.5620821042281219,0,0.4968903638151425,0.5600663716814158,0.5184969646445214,0.5049164208456245,0.4887504854907617,0.25531265605060194,0.6062990425088994,0.6276530065333059,0.5221266401186846,0.20289248107524208,0.16939852133397826,0.4865142878117409,0.21525049780078875,0.6215030451830019,0.8498317248888818,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-03 00:00:00+00:00,0.6067600786627336,0,0.5620821042281219,0.4968903638151425,0.5600663716814158,0.48799164208456247,0.5201964156910613,0.25581201797702935,0.6293802099673911,0.6432316376517002,0.5439784626584818,0.26205755336224423,0.2209303605072712,0.4931138619557781,0.21618747749766687,0.6749606739760456,0.8691835725878312,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-04 00:00:00+00:00,0.6037610619469027,0,0.6067600786627336,0.5620821042281219,0.4968903638151425,0.4424041297935104,0.5022055151750541,0.2711119125561783,0.6607379214850444,0.6601929641989273,0.5648784547442272,0.24981468549341215,0.24455020727683777,0.49394084568646335,0.21815199648793682,0.644694408624275,0.8991097225482149,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-05 00:00:00+00:00,0.6093411996066862,1,0.6037610619469027,0.6067600786627336,0.5620821042281219,0.4384464110127826,0.513787937635244,0.29141929756422347,0.6939491966938687,0.6766539992377163,0.5850647506469047,0.17927626766506732,0.262291941339795,0.49464720145605734,0.21990093404023714,0.6429769925784804,0.9106007954748887,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-06 00:00:00+00:00,0.5238815142576203,1,0.6093411996066862,0.6037610619469027,0.6067600786627336,0.5184969646445214,0.5216112744826057,0.3099927869943959,0.6949956168951374,0.683244453518163,0.5993916715495817,0.17525383458197705,0.24869354306823951,0.471379688033724,0.2219900473006855,0.6239243137961517,0.768495044751918,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-07 00:00:00+00:00,0.6822640117994099,0,0.5238815142576203,0.6093411996066862,0.6037610619469027,0.5600663716814158,0.56312767019919,0.33718026965544035,0.7187432073817694,0.7028254167040613,0.6214392305673098,0.2549663729547408,0.31794478693358585,0.501729260091376,0.22498997289584777,0.7588324139833822,0.9043782069144091,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-08 00:00:00+00:00,0.6738938053097345,0,0.6822640117994099,0.5238815142576203,0.6093411996066862,0.4968903638151425,0.5781778838151251,0.35361759973367357,0.7531416232536252,0.7200874433967799,0.6421682182210724,0.23084173700678798,0.3612228653775194,0.5222087599581715,0.22740429686974206,0.7619486975531761,0.8826732488406167,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-09 00:00:00+00:00,0.7648967551622421,0,0.6738938053097345,0.6822640117994099,0.5238815142576203,0.5620821042281219,0.5698274427120901,0.3665316539976696,0.7925561264340633,0.7478621572720565,0.6674712211154283,0.3218650304273811,0.45338992905383146,0.5777014146188597,0.22987377753839722,0.8070374509340927,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-10 00:00:00+00:00,0.6413962635201573,0,0.7648967551622421,0.6738938053097345,0.6822640117994099,0.6067600786627336,0.5507268490262444,0.37549242634411584,0.7992872378795801,0.7642509717518842,0.6852175240278742,0.3163737019399736,0.4466452647878455,0.5751181113708301,0.23179955857095136,0.7076758517768513,0.8836582920667577,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-11 00:00:00+00:00,0.6547689282202556,0,0.6413962635201573,0.7648967551622421,0.6738938053097345,0.6037610619469027,0.4992786994396051,0.3813460578150142,0.8091999818465412,0.7869387320741723,0.7034344424432144,0.3076401202577569,0.4087821954628561,0.5717825435537675,0.23341654762710462,0.7075475223046491,0.9082448431012946,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-12 00:00:00+00:00,0.5731809242871189,1,0.6547689282202556,0.6413962635201573,0.7648967551622421,0.6093411996066862,0.4948121844310046,0.38707484880430565,0.8021726823885171,0.8013329460256085,0.7166689135448787,0.3275939104241584,0.34404092007926484,0.5487194905678123,0.2347621144364851,0.6745480154211413,0.7912516715452953,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-13 00:00:00+00:00,0.5613569321533924,1,0.5731809242871189,0.6547689282202556,0.6413962635201573,0.5238815142576203,0.5851538734322569,0.3725794817732897,0.8094555634379783,0.8059118436464288,0.7299620349269338,0.28782292415249067,0.32795842104641326,0.5153580002964077,0.23651165058857337,0.7070899392286298,0.7272937814744866,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-14 00:00:00+00:00,0.5414331366764995,0,0.5613569321533924,0.5731809242871189,0.6547689282202556,0.6822640117994099,0.6320673583754092,0.39037618598457524,0.7820868356371506,0.8039211824212533,0.7412031031251967,0.32814987331256484,0.33398623743313177,0.48178398597138483,0.2388445649912878,0.6868297955804723,0.7121919491348274,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-15 00:00:00+00:00,0.5315265486725662,0,0.5414331366764995,0.5613569321533924,0.5731809242871189,0.6738938053097345,0.5607695722132829,0.4206569383565445,0.7544195312108115,0.8076215012421932,0.7503320545995096,0.3507964119129525,0.31513498350260216,0.4539024556106981,0.2403564570275023,0.6628826323065028,0.7214515363150192,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-16 00:00:00+00:00,0.5269665683382496,0,0.5315265486725662,0.5414331366764995,0.5613569321533924,0.7648967551622421,0.6343422293735782,0.42338955778727183,0.7081807606776973,0.8038699714794446,0.7590596402995817,0.21178838132735145,0.3281742462857756,0.4235666398673459,0.24104766875424044,0.6487426655879064,0.7295446444851789,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-17 00:00:00+00:00,0.5000860373647984,0,0.5269665683382496,0.5315265486725662,0.5414331366764995,0.6413962635201573,0.6847639127781168,0.46528047494867664,0.6807188769697099,0.7924735672754202,0.7641078041924911,0.20140339174381133,0.3573994910081798,0.40541240114443156,0.24142179362179927,0.5953875636000777,0.7432141740452783,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-18 00:00:00+00:00,0.46563421828908536,0,0.5000860373647984,0.5269665683382496,0.5315265486725662,0.6547689282202556,0.6813793486101093,0.4887504854907617,0.6439629000628204,0.7777169374281074,0.7659796667558048,0.14240505957937488,0.3990582114164973,0.39778375034959945,0.24188143274480023,0.5476191203999476,0.7354369152817498,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-19 00:00:00+00:00,0.49054818092428687,1,0.46563421828908536,0.5000860373647984,0.5269665683382496,0.5731809242871189,0.687676857348943,0.5201964156910613,0.627904254836344,0.7650258155670759,0.7676819381469047,0.12617379215477711,0.41876883081788546,0.3926569601746937,0.24178112452316647,0.5721633221427659,0.7531639470812082,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-20 00:00:00+00:00,0.45594886922320543,1,0.49054818092428687,0.46563421828908536,0.5000860373647984,0.5613569321533924,0.5912306497253509,0.5022055151750541,0.6074195097132948,0.7577683059420446,0.7683115453737497,0.1276226708976146,0.4457676172742626,0.39001938311604045,0.24103193413123902,0.6523193728943053,0.5889446363731261,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-21 00:00:00+00:00,0.5457227138643068,0,0.45594886922320543,0.49054818092428687,0.46563421828908536,0.5414331366764995,0.7699744770570937,0.513787937635244,0.6082531356517209,0.743181066133022,0.7735123413216511,0.13155894654789785,0.41949765236125414,0.379250865526086,0.24182824287791505,0.7236513586772659,0.6729548299486536,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-22 00:00:00+00:00,0.5293879056047197,0,0.5457227138643068,0.45594886922320543,0.49054818092428687,0.5315265486725662,0.7605282139488431,0.5216112744826057,0.6078375169890098,0.7277429368293338,0.7773754868987137,0.13023512747524912,0.3916178446241906,0.3697724341285992,0.24218757377928268,0.6496490204316469,0.7322151867432306,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-23 00:00:00+00:00,0.5352507374631268,0,0.5293879056047197,0.5457227138643068,0.45594886922320543,0.5269665683382496,0.8632303168174001,0.56312767019919,0.6094474421537643,0.7032089563997919,0.779460751687064,0.13533798623991627,0.25485206150295076,0.3664934022344519,0.24266910455167645,0.6067230618529909,0.7958037461581868,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-24 00:00:00+00:00,0.5281096361848574,0,0.5352507374631268,0.5293879056047197,0.5457227138643068,0.5000860373647984,0.7238528546856794,0.5781778838151251,0.6148934798030825,0.6911061038190227,0.7803687710882938,0.14054086894023532,0.21190051242948546,0.3651533185027011,0.24289229675838042,0.6589782495410565,0.7177761214304512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-25 00:00:00+00:00,0.517158308751229,0,0.5281096361848574,0.5352507374631268,0.5293879056047197,0.46563421828908536,0.7389446817954836,0.5698274427120901,0.624906545516215,0.6764046242167352,0.7810725744529832,0.11830486169799692,0.13099395838516426,0.3637919756596827,0.24311138428082257,0.6275046508355212,0.735249601727715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-26 00:00:00+00:00,0.4285644051130777,1,0.517158308751229,0.5281096361848574,0.5352507374631268,0.49054818092428687,0.6468678910281306,0.5507268490262444,0.6128607701366049,0.660954677003398,0.7776560189627513,0.17968081769201724,0.15649638943983113,0.37854253877379007,0.24312113290594306,0.5168084740098159,0.7012271949995517,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-27 00:00:00+00:00,0.4430555555555554,1,0.4285644051130777,0.517158308751229,0.5281096361848574,0.45594886922320543,0.6335238306608223,0.4992786994396051,0.6103551150953175,0.6483160791852469,0.7776934703466154,0.19116897530591817,0.16247957750059525,0.37835845887673886,0.24283012789467406,0.616815823704469,0.6064486035660809,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-28 00:00:00+00:00,0.5352876106194691,0,0.4430555555555554,0.4285644051130777,0.517158308751229,0.5457227138643068,0.6110386728069691,0.4948121844310046,0.6083271826548478,0.647659528649239,0.7832610072044299,0.18496865581851268,0.16019981629130312,0.3614939176548068,0.24397943948781453,0.7926633138340627,0.5665778478402236,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-29 00:00:00+00:00,0.47545476892822025,0,0.5352876106194691,0.4430555555555554,0.4285644051130777,0.5293879056047197,0.5998585141208456,0.5851538734322569,0.5978459487929144,0.6416691615587033,0.7807864507959479,0.18156934241676434,0.1583680301346809,0.36800278609989856,0.24494284308962477,1.0,0.19650526883680774,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-11-30 00:00:00+00:00,0.43978613569321523,0,0.47545476892822025,0.5352876106194691,0.4430555555555554,0.5352507374631268,0.5947123120457193,0.6320673583754092,0.5792935915901714,0.6323553356548959,0.7738713707489149,0.18213265877627954,0.1689899082373916,0.3839494487792539,0.24545832302142934,0.8783213559063978,0.27710254486693897,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2016-12-01 00:00:00+00:00,0.42249262536873144,0,0.43978613569321523,0.47545476892822025,0.5352876106194691,0.5281096361848574,0.5643760750152583,0.5607695722132829,0.5587682400460523,0.6240657285872604,0.7695941400596964,0.17902129538776354,0.1897769120247524,0.4004967093598662,0.24620161292973108,0.7554216485995336,0.3942726631406205,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-02 00:00:00+00:00,0.48793018682399203,0,0.42249262536873144,0.43978613569321523,0.47545476892822025,0.517158308751229,0.5254952005770402,0.6343422293735782,0.5530881183223335,0.6264476939318973,0.765331041968162,0.1592571571249995,0.18760901660393586,0.4040943189540515,0.2472919196866168,0.596609889329156,0.713963160265429,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-03 00:00:00+00:00,0.49564896755162247,1,0.48793018682399203,0.42249262536873144,0.43978613569321523,0.4285644051130777,0.5536120512678243,0.6847639127781168,0.5661251680986399,0.6269926308767837,0.7589431078147615,0.1536225216216241,0.18783065941584673,0.40135994096398175,0.2481681842621315,0.5732652091234917,0.7567706049732693,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-04 00:00:00+00:00,0.4733284169124876,1,0.49564896755162247,0.48793018682399203,0.42249262536873144,0.4430555555555554,0.5145647228541307,0.6813793486101093,0.5720083219277059,0.6288493557926138,0.7514443514833578,0.14453478026016628,0.18387590836595724,0.400959124398455,0.2486965768465077,0.686571900422665,0.5744343596143734,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-05 00:00:00+00:00,0.4554449360865289,0,0.4733284169124876,0.49564896755162247,0.48793018682399203,0.5352876106194691,0.6158797092603895,0.687676857348943,0.5564918918531576,0.6192046284186588,0.7425966387029665,0.09700393107566763,0.1717248623746436,0.40103057580250595,0.24939018297239812,0.5698931345889171,0.6828719845898289,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-06 00:00:00+00:00,0.44941002949852504,0,0.4554449360865289,0.4733284169124876,0.49564896755162247,0.47545476892822025,0.5974449314764466,0.5912306497253509,0.5514304208974972,0.610660279743052,0.7383151682344433,0.09700780075356734,0.16457311376129866,0.4088244950412136,0.2489042909729764,0.5776057648009131,0.6621933756103863,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-07 00:00:00+00:00,0.3908062930186823,0,0.44941002949852504,0.4554449360865289,0.4733284169124876,0.43978613569321523,0.604061477001609,0.7699744770570937,0.5419117980762111,0.5952287159447238,0.7215588537897974,0.1449645096866799,0.17807888074389094,0.3987644054993125,0.2478055183048018,0.4665833065440401,0.6869335237592316,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-08 00:00:00+00:00,0.3485127826941987,0,0.3908062930186823,0.44941002949852504,0.4554449360865289,0.42249262536873144,0.5960023303556566,0.7605282139488431,0.5275347364046119,0.5760416830804302,0.7028522408646889,0.2207431571746028,0.21411277434141415,0.3997372272473711,0.24774095504194316,0.43218311727004777,0.6480967065562067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
2016-12-09 00:00:00+00:00,0.33643067846607666,0,0.3485127826941987,0.3908062930186823,0.44941002949852504,0.48793018682399203,0.5836431226765798,0.8632303168174001,0.49809269251623656,0.556733844917511,0.678219123100579,0.25934913264872483,0.2441057022263988,0.34157295557137785,0.24793943362882453,0.39931767378473887,0.6651257692988023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
